label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
hello,0,0,0,0.24523334688667223,-0.09135923840806434,-0.10877691289342566,0.48422762797818514,-0.33334195987547843,-0.16769011366384665,0.5634128277468143,-0.5671718211040169,-0.21983400154173072,0.4291091908405141,-0.6438530755221927,-0.2485198599951862,0.36532478221808157,-0.9225777730496377,-0.03910650542965953,0.43141991154768233,-0.8566660168775975,-0.15656429395520835,0.3834207626360192,-0.601906596040869,-0.22063827892125307,0.3217480642842665,-0.5809928822086592,-0.257903061340105,0.1916835373225168,-0.9804655201611677,-0.04409971989273915,0.25898961753229016,-0.8128916437381345,-0.15401741124303228,0.2276939493500398,-0.5136074688704585,-0.18055853870513863,0.18359916836534512,-0.5615292653756918,-0.18082661379022508,0.020354029557250585,-0.9273383862464321,-0.071914262648802,0.07875335024890515,-0.6959264653342437,-0.1818989923169654,0.07816017613490873,-0.4580463403663401,-0.16514324398273636,0.04193746198380865,-0.5237731596529269,-0.1375297640560212,-0.13404252041033674,-0.8266220086249952,-0.11253019864381948,-0.08558126384422417,-0.6049867229955506,-0.17707332803983122,-0.07304947032505144,-0.4483706176569443,-0.1666177481681721,-0.10698205285290496,-0.510239824480557,-0.1463768021997014,0,0,0,-0.23268034728043746,-0.06901215483350501,-0.16220052730184562,-0.44874056207528656,-0.24859772521853166,-0.25946607822606116,-0.5488005484936851,-0.4180914689483384,-0.3347593844873825,-0.4111827661265841,-0.48456571756652755,-0.3775841963742758,-0.34729114675176015,-0.9708062874082056,-0.12105509809515627,-0.4034582449223796,-0.6726881099966772,-0.2579265884866498,-0.37157449471771015,-0.44716621098676373,-0.3311206762122852,-0.33662520706792953,-0.47881805470328975,-0.3775841963742758,-0.14670459715604395,-0.9832008475020326,-0.10859951493707382,-0.21814486065847405,-0.569408819317627,-0.24029285442398993,-0.21198966548346093,-0.3622866775555118,-0.2576467083852021,-0.18537066994028328,-0.4391743566261295,-0.24994941672124943,0.04162407395965894,-0.8863712204748146,-0.12273450433032586,-0.04309214504332298,-0.45376109885327304,-0.2351146878161021,-0.05707085509136896,-0.27780286754660644,-0.19242982383158783,-0.0327412765795702,-0.3625640608306043,-0.14596627226297637,0.20472317843731208,-0.7363769682274798,-0.15926155853864363,0.11313544205162814,-0.3696820573735107,-0.2255980577179112,0.10330667725240622,-0.246497752923946,-0.2096437141871105,0.12807243091416917,-0.3313938690509915,-0.18165363120536454
hello,0,0,0,0.4479238151202005,-0.13437289459013538,-0.02057212685988651,0.7101337072457298,-0.406602110671193,-0.003088116380201383,0.8520378729163691,-0.8075404804567391,-0.012712670951637785,0.8038742141557353,-1.1257593092194307,-0.015682329026965557,0.5400588208754592,-0.8215269301945645,0.1850975686670983,0.6371784934229173,-1.1720259327649383,0.10361681808722642,0.6068806595003621,-0.9347077293195994,0.019738893295595042,0.544739876422817,-0.7216050451003047,-0.017018078527407925,0.34639597024393576,-0.9235546787821245,0.16448886618373082,0.44466144655780293,-1.2944158143562465,0.07365786193471142,0.4235483878568431,-0.9825410235786709,-0.007333892260517101,0.35275728318910565,-0.75803059781792,-0.033273677394507914,0.13641860147475224,-0.9790666163472926,0.12298519181534989,0.23726011065931674,-1.391372215599832,0.03224962025494702,0.2454930814446663,-1.0699206761707647,0.032941349594296884,0.18098035462626463,-0.8281143463779624,0.06707453040033065,-0.10275077445990582,-1.0026328722516638,0.0780467575865774,0.0034870959188514124,-1.325557828185154,0.02461676801414802,0.05172184190448588,-1.1140452046695846,0.05920314898903032,0.024511180931745827,-0.9159717356972114,0.10915065280202534,0,0,0,-0.4086252957211295,-0.19607995859257887,-0.02315993746268477,-0.626532676059884,-0.5286103022322264,-0.020538441654836915,-0.6857598626860105,-0.9418049726433877,-0.05640146315469066,-0.6475373958372207,-1.2764725945585738,-0.07545817476044382,-0.46425214607237375,-0.8856415042450444,0.23442896454131323,-0.5194471889830912,-1.2418109301593803,0.12219542257606787,-0.4900977674327917,-0.9956645997115958,0.03186753202072125,-0.44153368093845374,-0.7776139475641497,-0.002002431733110725,-0.2815767591937215,-0.9394611377923238,0.1952621296102073,-0.34849189575104433,-1.3325782945377975,0.06770661103917602,-0.31961105729270045,-0.9727028023507217,-0.0014435682776224377,-0.2609572643651018,-0.7238698573341805,0.002853021491602846,-0.07953010438869633,-0.9642624838840439,0.12372761688469908,-0.14898735785103684,-1.3891107453054767,-0.0068504029323871165,-0.14703549015145184,-1.013109436430622,0.01972964805932409,-0.09243498693883376,-0.7329106915423148,0.09595651243919777,0.15096190386900296,-0.9478484380281916,0.0457770219363746,0.07652584013072304,-1.3079695609204358,-0.013882954969140113,0.03044104547021185,-1.0792153554246295,0.04098889915928919,0.0492229835824378,-0.8558284030229798,0.11530052424474609
hello,0,0,0,0.434689928354756,-0.0247702346690501,-0.05929748452501832,0.773608095894472,-0.37563727673927316,-0.034965512097682304,0.857645208555978,-0.8745841412972177,-0.020555089632269943,0.7068491372455118,-1.152918558289167,0.0002580824167027103,0.5551094075968087,-0.810366863530758,0.1466840428763213,0.6496602551096947,-1.0620083198586758,0.04012520940184394,0.5941455255529335,-0.8106910358416983,-0.035310808280194964,0.5151448573094055,-0.6202200624692239,-0.06371729225929847,0.3427285643043562,-0.9294296347341787,0.1367394796237205,0.47472458909280496,-1.2630395913363681,-0.007324437192305459,0.40036165634085547,-0.8223676127128794,-0.06611135501256296,0.30349309188503165,-0.5831381848015528,-0.04958310950624925,0.11968340803356872,-0.9927237915671362,0.10147309304301201,0.25673526384187856,-1.3486049701846772,-0.09405745145859094,0.20641109776190122,-0.8583123201166677,-0.0680450191673399,0.1112417379779776,-0.6133796903198585,0.020259086505083932,-0.15145167484264088,-1.0112788056050788,0.06832451567143985,-0.0014513394423445278,-1.2862266753749279,-0.0706692867525542,-0.019007368081881526,-0.9421081182725421,-0.023352002542387562,-0.0824410376297603,-0.7519800841498172,0.0579655859344118,0,0,0,-0.37402415265471056,-0.17636785454988707,-0.02442594428311948,-0.5899843630957088,-0.5331306154821237,-0.013578293041575524,-0.6381742773655104,-0.9564873861071056,-0.03485468091063775,-0.5405065567135353,-1.2513878615986098,-0.0345239587201834,-0.42156981261267445,-0.9240968070042537,0.22471723808738608,-0.49042580227683813,-1.2218899535303438,0.09348714300496987,-0.4722470417352117,-0.9295609466844611,0.012923488097284982,-0.41880013558307594,-0.7494024723868864,-0.010089185853106189,-0.24461812185866277,-0.9511436202588468,0.18838202700691753,-0.3251832024487363,-1.2770718766174929,0.04996424338281884,-0.2967974807714319,-0.8568983079787268,0.012978606856862522,-0.23049693045900685,-0.6776339291986091,0.04564282185256498,-0.054543988016169276,-0.9443371813437605,0.11553519591636492,-0.13990336875553003,-1.280044539993668,-0.044666070573156635,-0.13546417911688247,-0.8485555228960814,0.009941486140227218,-0.06926596968078762,-0.6288338228664714,0.11412412677221258,0.16932236337698736,-0.8897811713571789,0.03774961078004274,0.06247201511959102,-1.1970269774394893,-0.039572967142839,0.03944593445660266,-0.915117165745409,0.029040625208041973,0.09165026207715114,-0.7375822552985759,0.11906289285921855
hello,0,0,0,0.3468002649079559,-0.13760220839548648,-0.04817799185398913,0.5983415641845735,-0.43071357633252916,-0.05346806868271306,0.735539606392528,-0.7569471145303052,-0.07557726833991456,0.7725855875104618,-1.0284864508601792,-0.0830260884278876,0.4495824233015154,-0.902603830440026,0.07586603877316414,0.5502455415756488,-1.2422332241770249,-0.03527304753232159,0.5289885182279886,-0.9753490646360247,-0.11946357284437642,0.46195480986310916,-0.7477269040510565,-0.1516310513412946,0.2979157364797846,-0.9530315052715986,0.05456339356618428,0.37896121665047455,-1.3144706029929558,-0.048415217825807204,0.3629959133651047,-1.0063856290003408,-0.09664269912004286,0.3054341265359382,-0.7754515715697037,-0.10105504678001981,0.12582825132454223,-0.9594107303924189,0.01024416051429543,0.20371841518199693,-1.332128059716131,-0.0932266820697554,0.2029763970945582,-1.0202785030444017,-0.06471245429158709,0.14947363577034042,-0.7854335651190539,-0.012950341036993865,-0.06735635169557225,-0.9238470614010306,-0.04177296373302233,0.019763874345885245,-1.2140125233240147,-0.11158776601840613,0.041819378363855395,-0.9868078287279963,-0.0690299177201523,0.002192989478235692,-0.7785718527579076,-0.014397403494547118,0,0,0,-0.3433652335828795,-0.16180153562001903,-0.054095184919104235,-0.5911179573086103,-0.47825621663491025,-0.07877840164035627,-0.6990969924947481,-0.8166527943793005,-0.12975462515791258,-0.7512897849759881,-1.10693866319232,-0.16312087230628,-0.4132590543421993,-0.9021588824534262,0.09668709450652242,-0.5095641900792206,-1.2843284670031847,-0.04272919283509823,-0.4799607125552412,-1.0597608504400038,-0.14087671044757236,-0.4123211350906878,-0.8312677027518565,-0.18009667705718965,-0.24303215185468985,-0.9684226961839862,0.055613439748118575,-0.3268834166138904,-1.402498199965787,-0.08419309933651724,-0.32738879351495775,-1.0798626282928392,-0.13697421917925656,-0.26346628966841484,-0.8185972815392327,-0.12877899798052767,-0.05942043562737151,-0.989625922202759,-0.016021559095430328,-0.12754362334567956,-1.4204247083852595,-0.14819387067489959,-0.1516716728321977,-1.1013887262467499,-0.12243746493058534,-0.1045549741281056,-0.8394935420189806,-0.059314754563604646,0.14744112958527286,-0.9566731715884372,-0.09790058443739033,0.08545502017081515,-1.3021450259477703,-0.17443808128729438,0.028820994459046838,-1.0900586282013414,-0.1351205397510819,0.039105177195123415,-0.8586426104625151,-0.07819303056629247
hello,0,0,0,0.38936808188154204,-0.11299286220364406,-0.09706174040470839,0.7155277256984167,-0.46324462844732933,-0.1320738411303859,0.8212748590457644,-0.8893120294235219,-0.1656931212941742,0.6822513616456719,-1.1536165691128586,-0.17395387115321337,0.46073038979724606,-0.9327081485581333,-0.04480775308909528,0.5968637498534693,-1.2416404859361354,-0.184712029297684,0.5906218423067102,-0.8554402115903735,-0.21823527979844687,0.5095569421936714,-0.6773104269015696,-0.21208773737315417,0.2549166074963343,-0.965165804762615,-0.058927858772345736,0.4262871204619765,-1.2685069264941442,-0.2272644519107518,0.4132520749637941,-0.7708709788481016,-0.2449385952836767,0.29969507702093007,-0.6425419760153231,-0.2111271941441501,0.047750395453708135,-0.9606001111156335,-0.09389191897914079,0.22808674575283128,-1.2146704739033463,-0.28854761133866985,0.2169298785302481,-0.7397597518157639,-0.22130903046119743,0.09575782900395435,-0.6354622903170078,-0.12314069868110641,-0.19679837861878594,-0.9241281560680006,-0.13092116665069561,0.010114576508127504,-1.1445519278804206,-0.24916503070106544,0.026745196172849338,-0.8177858977385821,-0.17385782094029212,-0.08416513959146234,-0.7056535007714461,-0.0871680547264248,0,0,0,-0.32842335644442355,-0.19993204360689176,-0.039214039803380375,-0.5939556623856402,-0.603991732635231,-0.04870979799775876,-0.6533091920247178,-1.0257786451434772,-0.08417858277037159,-0.49260313788587484,-1.2468901511753192,-0.08853360553455716,-0.3024358740143165,-1.0067067205378264,0.12284237346746472,-0.4566222261657199,-1.2753545025703734,-0.03824875298325464,-0.4392102771819612,-0.9007083459814023,-0.10783939439888232,-0.36466347147770567,-0.8019538982134737,-0.12750436829471176,-0.11426434135160252,-0.9899830705073199,0.08292876704969973,-0.2838578458770725,-1.2605409660740383,-0.09095805465849126,-0.26299835852648773,-0.8003835693332979,-0.09086826102370571,-0.16964890419731712,-0.750257274734843,-0.032030493935635194,0.08036813607083432,-0.9638559137530407,0.006031101058816755,-0.09172943362212584,-1.22217753270887,-0.17419744660059644,-0.08391405082463743,-0.7636942133246736,-0.08256228160568851,0.016321750592924605,-0.69182203662608,0.0418029386930582,0.29838363983538935,-0.9011055448407668,-0.07762358972303476,0.13185256201851114,-1.1614806449663964,-0.16171601594942164,0.1057200331748407,-0.8577098067383575,-0.07861132495185688,0.19153278184369332,-0.7529859603900043,0.018377828798133242
hello,0,0,0,0.4449374056572096,-0.22703658147478153,0.0015336938671821538,0.6807277243789004,-0.5405645050657957,0.045433103911645664,0.7657061766197314,-0.9396440725648112,0.0527481201760182,0.6933337394825454,-1.2605628882025424,0.06021241352033116,0.3834187656233503,-0.8993687527991276,0.2788665920595086,0.4291227615297411,-1.2492194461171107,0.21775889829280867,0.4529418891220958,-1.0886160535856855,0.12858538640795522,0.43309801622851707,-0.8626358448000194,0.09031840896398435,0.17048953479882964,-0.9522224542387729,0.2533884688922653,0.23133180220146768,-1.3248637782881842,0.17824788121639526,0.25738964159566763,-1.0328435509358818,0.0809134075310996,0.21663081761003103,-0.7544362620811174,0.04812024789960829,-0.06010674953595461,-0.9526430964461721,0.20402457874339486,0.00794962060302993,-1.3558342274038333,0.11853346376232735,0.05426745032609589,-1.0258855826208673,0.10201249058827207,0.01675207994964368,-0.7431421076919041,0.12918254522740566,-0.31173926501529503,-0.9041347922239533,0.15366543062873222,-0.232950418225233,-1.2364368033020992,0.11007393770206657,-0.17132912242408588,-1.0292951600061586,0.14749495446006117,-0.18942106011560342,-0.8063098655615327,0.200143132266438,0,0,0,-0.37730140381844385,-0.16928274832135445,-0.012648544691033943,-0.6320007787596609,-0.4348666611930441,-0.03433969693992122,-0.7376679692974399,-0.7675794222951259,-0.09594115314286548,-0.6985867358827059,-1.0740170453803846,-0.13200284336940885,-0.4371754326094651,-0.9047079110999854,0.15997441867702755,-0.6110298781598211,-1.1577974127149808,-0.0161793892732014,-0.5506594635142694,-0.8102141847442197,-0.11383076122614066,-0.4360609556643099,-0.6653371292413633,-0.1464086802975488,-0.3039164446985271,-0.9472051367375582,0.10216273087477011,-0.49727308240339113,-1.2037577954771852,-0.10629830171692997,-0.41137854010032937,-0.7804659948681235,-0.15036322437431363,-0.2682554912249768,-0.6723056610250979,-0.11298336996720741,-0.14125624227293218,-1.0089100212618012,0.008942566379441689,-0.3527776338332203,-1.2687131003312608,-0.17333726246731038,-0.2821849688292207,-0.8594345527464105,-0.11204180350991773,-0.14226055783907532,-0.7488879387322697,-0.004489352625192527,0.06561792225058855,-1.049109359691059,-0.0914687536988005,-0.14140334399460702,-1.2803331468701076,-0.16966518214352333,-0.1346548051444085,-1.0129262940529096,-0.10111972742989773,-0.026549881815377017,-0.9016501082711799,-0.012589698075830245
hello,0,0,0,0.47129623177511154,-0.15717870127083916,0.02608081387592471,0.7622783254847708,-0.5221375621476292,0.10764856261814049,0.8333039163905693,-1.0104570142068707,0.15456136321043673,0.6886127956524618,-1.2971273743812828,0.20379458192240021,0.47195967897399926,-0.845780532443644,0.35512618587726674,0.5258606762486646,-1.210399879169655,0.32465810904264214,0.5241501212425443,-0.9917256434077732,0.263116576635846,0.4817344164084667,-0.7441538482526466,0.24213193313252393,0.21463344028973497,-0.9171698747710421,0.33575572537465975,0.309792908896446,-1.3330250807779263,0.2667485124323663,0.31567717964564135,-0.9378023324552097,0.17383090721935965,0.2638599144040148,-0.6562712354912014,0.15375424766516768,-0.04260075447319915,-0.9460859006563407,0.2945935058234617,0.06053258387415895,-1.3784447644990523,0.1882578661587702,0.09256223344307475,-0.9306759977561107,0.1681811945821225,0.04732086678584231,-0.6283173907856175,0.20621588046838427,-0.33584306986651463,-0.9287772191825472,0.25988816254459285,-0.25262911330704213,-1.309938887962123,0.20510611162170905,-0.19868877855711653,-1.038928690127127,0.24112303268970978,-0.20685087186520676,-0.7958865715853398,0.29943615100525284,0,0,0,-0.39538731484812834,-0.08468105451848255,-0.04708516578785248,-0.6908700432793354,-0.3228514286876561,-0.07700075519519184,-0.8198593022930467,-0.6524444228621566,-0.1406684262269347,-0.815422166602073,-0.9962935769925184,-0.18387476585098111,-0.5322807590140528,-0.8390180077109831,0.15739129166877544,-0.6917936247224548,-1.0995848699708466,-0.012670820716321933,-0.6177532996673716,-0.7861835034472707,-0.1273320024740546,-0.4994219606023842,-0.5873029787259064,-0.1725479437611266,-0.3701752062137594,-0.9221309280629154,0.1124494029082717,-0.5741607622190741,-1.2345681797885015,-0.07467143877895478,-0.4882705832486081,-0.8193488353551471,-0.1432260990145073,-0.33829970356265315,-0.6142381168472234,-0.1256878004099434,-0.16765355574818516,-1.0013034272735142,0.031152089027001253,-0.3932299994161399,-1.3120010018842592,-0.1516298600274047,-0.32718234527457196,-0.8934727604546505,-0.11956765965805037,-0.18862630974905092,-0.6761933497666935,-0.028222357253329236,0.08733743688231328,-1.0477492233807273,-0.05758986988135668,-0.13119416494717703,-1.3172146046544697,-0.16122111036174222,-0.1353473862015805,-1.0359029885148865,-0.11034178630356754,-0.0333292748521291,-0.8407095514669156,-0.027971158459142265
hello,0,0,0,0.34716107446340355,-0.211464192268527,-0.03708084278427388,0.5351372143957304,-0.5186662055110876,-0.039526127546354504,0.602575840603194,-0.8341590780293509,-0.07017519318164167,0.567256256363601,-1.1295903696716811,-0.08119082320943584,0.28768976180381045,-0.9284473443126824,0.13019520126957415,0.3726210972765673,-1.271223384905438,0.014483672262554493,0.4233246698619709,-0.9862724144110568,-0.05507619403098371,0.3594703600404481,-0.7311010349631114,-0.06936802005769312,0.16149979946869708,-0.9823159622464313,0.094726791814346,0.27608037662991397,-1.3123806127694584,-0.03570389357702443,0.3057764626188965,-0.9555588469380549,-0.09557760623391437,0.21328253671644787,-0.7078322197725242,-0.09590998073034282,0.004848676062465335,-1.0209398154231892,0.03129199625344656,0.15085072245551148,-1.3568515657182652,-0.11870091495298346,0.18409082709364996,-0.9873975504987614,-0.10948958153842318,0.09320051834852844,-0.7342329110551861,-0.05227481029826301,-0.19018335026626196,-1.0300238272655027,-0.03579885284790597,-0.02533287399745983,-1.3173740406301222,-0.1367437537910275,0.03077612352649469,-1.0656857240489759,-0.10094297893182054,-0.03382042114367941,-0.8480404117785878,-0.04199514132887157,0,0,0,-0.2955104577279423,-0.19279225809366343,-0.07379514561220873,-0.49819547903743594,-0.547394616087762,-0.11832016168649998,-0.5550574685165284,-0.9147791388837115,-0.18387610160988493,-0.4927804590682258,-1.2053922989873562,-0.22470650304333956,-0.3941350263797676,-0.9457238488060602,0.04727495114169783,-0.42034801353263673,-1.3412116939713583,-0.11415185149600178,-0.36582520354528225,-1.0425891511894851,-0.20519127288113612,-0.32650211173271515,-0.7928761900777429,-0.23171680263404842,-0.20588551103146552,-0.978378339781718,0.019671822317253958,-0.2333936733814753,-1.3800985134281765,-0.1353722736265338,-0.20366857339538502,-1.001008196130519,-0.1714659619740547,-0.18267694515374794,-0.7638152619244697,-0.1459824972302834,-0.007722903405998527,-0.9693970407303356,-0.038767245084712035,-0.039320951911373976,-1.369605775415323,-0.1813182844009304,-0.03987304641920097,-0.9969431863265235,-0.1270356866814936,-0.028102787394050196,-0.749631729328769,-0.03888565852339114,0.19632630491411412,-0.9139362853012684,-0.10742574081452715,0.16723568563178626,-1.259706334864556,-0.1751605682559023,0.12982004824524354,-1.046228721887522,-0.1160465417457687,0.12055454356664894,-0.8607699051827078,-0.04262765191408184
hello,0,0,0,0.3543019468856278,-0.16476362277206952,-0.06461155457654504,0.5779472570673889,-0.4742666832371508,-0.08176672085799885,0.6801469693146667,-0.8345043671407061,-0.11895876255950676,0.5702390038074971,-1.1258072467779714,-0.12967511971625725,0.3160564875039856,-0.9205275434151241,0.09077553596083765,0.472621226114855,-1.2348419092116543,-0.06339583028974585,0.4804369398328194,-0.8831140306091939,-0.12814421303395676,0.36760146577234565,-0.6723908820332526,-0.13192645368320782,0.17184521713194897,-0.9834784444612593,0.0569154691532554,0.36359636301197007,-1.3071005136123324,-0.13723960101475938,0.34849891605935424,-0.8527314546056283,-0.19631460721412317,0.1831239146997031,-0.6740152456807799,-0.17542222633991847,0.002393694160343893,-1.0294691952514026,-0.006240085051529781,0.2192670023993003,-1.3622162683692598,-0.21234411170242523,0.20823959953489063,-0.9003522161152842,-0.1741614759966191,0.044782609566000775,-0.7438934431493147,-0.07987560053337332,-0.22198108484963194,-1.0467831179582363,-0.07177079617622192,0.033655552490086345,-1.3035760763321147,-0.1867689379070246,0.054305233836688865,-1.0007956889751433,-0.12130015902010471,-0.07853266746666411,-0.8581383599411706,-0.03282271491475083,0,0,0,-0.2980174103817138,-0.11309393341997209,-0.06981941571671697,-0.5293596710387456,-0.5740294104878293,-0.07545845069624,-0.5234367846298599,-1.0544746166626857,-0.09728105970991062,-0.36338505945155714,-1.2938825053709921,-0.09164202934518265,-0.3545645247651418,-0.9942352232107087,0.08564374951122418,-0.40026561553265716,-1.3165491973195482,-0.08247286535114348,-0.4105049966491257,-0.9871582688531483,-0.1536714095051409,-0.37866719326301496,-0.815454223066001,-0.1666916292065732,-0.16525662331252997,-0.9841953489142862,0.06363775315665314,-0.22164986196946798,-1.3057229619448543,-0.10250748124829902,-0.23206851864443825,-0.8592150324800121,-0.10214071579608827,-0.19245334576569817,-0.7307248136779712,-0.042632850427476464,0.024718171403832936,-0.948696720902757,0.0031012159349915244,-0.023769221865997597,-1.2589536014984248,-0.18356289538580856,-0.055495679476893954,-0.7996708855926363,-0.099848427104976,-0.02105114449385361,-0.630348517076919,0.022915204825658324,0.23878677421155323,-0.8843090327935542,-0.06569329514975589,0.1660260019449797,-1.160058764866804,-0.16604978505040935,0.1284531527681168,-0.853779173082608,-0.09480538829269297,0.15651317416280155,-0.7009925382268831,-0.002722635529777171
hello,0,0,0,0.42601341618621347,-0.20337406878478265,0.014374383207034934,0.6199580757455678,-0.4660726569376755,0.04491181493433516,0.7231569619723426,-0.8064371336209815,0.0383706200518318,0.739148561418507,-1.1067761995707242,0.03938971809410184,0.3117879439283742,-0.8788647021877507,0.2572873973794823,0.40276569452654704,-1.2206888691507485,0.21671301961285722,0.4771555707817935,-1.0600767762419905,0.16371984850529347,0.43499403606089276,-0.8423014521529659,0.14836224942535842,0.1580241798646508,-0.9636158963388258,0.2155754227671275,0.2418336329755914,-1.3552120188473264,0.16703784624910248,0.30140079523070146,-1.0995029123727709,0.09498987589733612,0.24418840220176408,-0.8607941398189746,0.07086329245186279,-0.018101392680654547,-1.0181463855350106,0.1530074400173035,0.058034812429585816,-1.443028579250788,0.09593788715630545,0.1355338839751864,-1.1623662515935194,0.09480029031057571,0.08164016570704183,-0.9075985528584295,0.12001706899726573,-0.22961816345836167,-1.0291931362565467,0.08792728680039244,-0.12700072024858025,-1.3972177355054902,0.05024431316825067,-0.03814892796734196,-1.1994564499859233,0.09456328228801043,-0.06296799563080048,-0.9569188859974972,0.14703504616157648,0,0,0,-0.3128705464669984,-0.16846321702561756,-0.030329910839873617,-0.5150516232139016,-0.4916727518906054,-0.0614106007309261,-0.6005704888142046,-0.8007145413479163,-0.1245183579711269,-0.6309704908224525,-1.080819412923116,-0.16705507527745017,-0.32986317658217384,-0.95937655870886,0.07272450641024211,-0.4525946323557573,-1.327049569729813,-0.0822804962128018,-0.461604386267902,-1.0012936052125765,-0.164564646611702,-0.3790009331452057,-0.7645383895723421,-0.1897678915198913,-0.20062029433421438,-0.9794193472564895,0.022118764000848175,-0.3385000636392198,-1.3713376670044135,-0.1436449449840299,-0.34044656008230323,-0.9797506848705155,-0.17462602024933715,-0.23917616125470945,-0.7720444264318331,-0.14464112391961714,-0.03991169207148698,-0.9870230824025328,-0.056230490806414415,-0.19369536807822257,-1.372482858234857,-0.20620480661064072,-0.20069259704169348,-0.9994271795364534,-0.15151474550391508,-0.10758254469912451,-0.7936551679085957,-0.0646481822715846,0.15385717380028868,-0.9608895376785874,-0.14175221807766814,0.020761931592679635,-1.2654004570577158,-0.2161665772932931,-0.02097137042715415,-1.0379241884678023,-0.1615761098049403,0.04004763311240839,-0.8600810396186079,-0.09209282511654017
hello,0,0,0,0.46647312623494025,-0.145746377416327,0.05184612248506603,0.6899126121185617,-0.4809942093125826,0.1264903530469612,0.7866985911774906,-0.909046774403155,0.14318394359346,0.7042730748510659,-1.2515251406406007,0.16579185731560175,0.33068019083139055,-0.8118123241359939,0.40293632597874657,0.4491870162919448,-1.194104894892878,0.33635275501114414,0.5014606457361456,-0.9931681884226072,0.2604207144142779,0.421043538426441,-0.7396579987659893,0.2417238842728327,0.15016649218592934,-0.9290634302134984,0.3380697668595957,0.33148438372790406,-1.3654739273395318,0.23523720108164703,0.355253794232534,-0.9800291823093122,0.1373650433062839,0.21167142679227968,-0.6893916871676857,0.12486869588880009,-0.05953973595421898,-1.0239394238639372,0.2422962306487401,0.16168096317801767,-1.4544185346305838,0.09873128784256474,0.18718489882280756,-1.002583464985506,0.07860357130189811,0.023168175381184992,-0.7015949051832195,0.13221387136457627,-0.3209770634053977,-1.0944349513488945,0.15243697669462158,-0.12233552564411815,-1.4883543836926307,0.07569412115831008,-0.05096313328583886,-1.2130908307438637,0.12229309627831098,-0.13821118818136954,-0.9477060837235841,0.19498180891921965,0,0,0,-0.3291468153023242,-0.13472471447075882,-0.02559479669061706,-0.5578700700762698,-0.46351234681497083,-0.0405026953943908,-0.6303755867519648,-0.8029769135995478,-0.08877484778010428,-0.5898746795626801,-1.0999072767774503,-0.12095627588260215,-0.36455367649132686,-0.9283776051913998,0.1409586192954985,-0.4937731017572558,-1.2596421920279717,0.012690397300423917,-0.5408146094672781,-1.0146849807853293,-0.06770739211050346,-0.5064604130096617,-0.810234242921842,-0.09587172963298875,-0.21718748997886023,-0.9714625341723175,0.09534221990378372,-0.3693920051805008,-1.30624888208223,-0.05029996207990447,-0.3742460501704855,-0.9299381028927332,-0.09533610664155595,-0.2734865537122772,-0.7031197947462231,-0.07163522412923835,-0.03361749485711284,-0.993360907391553,0.02099240274612382,-0.20003052826046577,-1.341571268154375,-0.12568752704053623,-0.21265628400136288,-0.9627403146452888,-0.0917653549117818,-0.11876874007265197,-0.7187977870737399,-0.01124482282863719,0.18915583036823228,-0.9840706090748025,-0.05909294077246498,0.03836119831848876,-1.2950110721566817,-0.1438983915582844,-0.012716451893492431,-1.0463929450939369,-0.09863905710758038,0.04733848031075859,-0.8267576412638034,-0.028518350948365478
